sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,1,61,0.0228267422057986,0.007171175900662746,0.03866734423017561,167.30973348814157,0.9985275669549608,1,0.1540131591818726,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,2,278,0.018106223634564017,0.014818536272897396,0.15980254514302103,155.09098702050866,-0.06048615463033787,1,0.1688498597475478,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,3,792,0.016152025788390673,0.010863101507303498,0.7432337363863183,86.77709155423537,-0.5679835176064281,1,0.16296943198358316,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,4,474,0.13699221840429043,0.07051481873675314,0.3145332050077982,232.63723917422737,1.4750872376862771,0,0.2643948947888532,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,6,1233,0.00622585624050074,0.004014421171040007,0.5126566250079845,104.31903002709943,-0.4795726700058336,1,0.1494111254626375,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,7,757,0.13668020860572666,0.13393460490520198,0.9755974002655063,81.93287498674283,0.48183749598438597,0,0.07121067526226299,1
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,8,770,0.2771192919360251,0.26410345277229275,0.8895698663472854,68.9964966705207,0.28338681255954407,0,0.15912394432797006,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,9,245,0.07239363393316336,0.002989200852621734,0.9607711130780459,113.7412762203676,0.15159625056578738,0,0.15808065026008447,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,10,1027,0.03914781504989105,0.025854795166425547,0.8623478278824993,216.05514600408503,0.4818372202276608,0,0.12087255876821743,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,11,279,0.0590764461776344,0.00019408428203344496,0.8767015327062437,117.77206091372182,0.3066336771992926,0,0.18112662731991383,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,12,432,0.08413326720387279,0.03309765907421134,0.769764098451853,99.10070124534984,1.1468118127146254,0,0.17635973826967188,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,14,1144,0.15172787556913303,0.046839267908970764,0.8427397649037276,90.41933869479494,0.43304735367644664,0,0.1491979387804406,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,15,539,0.21714938349160767,0.21151713143329082,0.9446705143019436,85.59966453153032,0.23052339935286595,0,0.11640374144267306,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,16,777,0.13315425269301331,0.10517791121091814,0.20497217780328159,264.1478191519173,1.4750872376862771,0,0.12532205453915082,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,17,631,0.12405796675048572,0.11877933709306474,0.9587128928878845,94.56541792348538,0.6825078480127835,0,0.23421769982453014,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,18,880,0.06590479086952189,0.012442411465864783,0.2594379021710438,168.74590973946442,1.3610852486347464,0,0.1017118541739092,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,19,746,0.06203367303643581,0.04602236144842344,0.5229811857318633,93.05066996906156,0.08415503347090222,0,0.1627640208359026,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,20,701,0.08096157913875426,0.07655535088516428,0.4182360111570289,111.73707672474332,-0.03362788413004397,0,0.16581071352963123,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,21,34,0.027967033621814706,0.011954498470365851,0.05405407804149325,155.5328743591703,0.02792057009675256,1,0.1997961226852487,0
real_20260706_155439_table_ur10_cluster000_table2_refined_from_identity_medium,real_previous_registration,22,1113,0.15027553608091218,0.1114344869857055,0.3386241296577274,270.61244597517043,0.7501006933995772,0,0.06840873226414863,1
