sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,0,687,0.10637018687122878,0.09378977246775667,0.8075499797691036,51.288594576382565,-0.6729428732463726,0,0.2562466092784358,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,4,342,0.022629699767990744,0.01747426142459341,0.8045084376182592,60.03566171342955,0.17880760957758304,1,0.2250781719748549,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,5,13,0.14032669206884943,0.13605003488491685,0.41841971556159696,103.84318986080231,-0.5245237784699076,0,0.1663632687281976,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,6,1823,0.1685180098956878,0.030629450536854758,0.134459201417361,80.2193365079878,1.8919995765458903,0,0.09311790479010695,1
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,14,238,0.17591419974050562,0.09280652955958116,0.993574705727294,178.0675023058825,1.0906413523599667,0,0.06540001322060343,1
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,18,274,0.3378563459858668,0.216010768113076,0.14753023208921212,85.87944212626107,0.6333062779616665,0,0.2834799105104134,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,20,500,0.05637554337778642,0.013110866758605915,0.533712521177798,49.01818600355239,0.4877992253559624,0,0.25549910482025506,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,22,3794,0.09745111406131997,0.06898088598209104,0.9972558020480193,171.1596416866336,-0.3052191973914241,0,0.08123827815011107,1
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,26,3101,0.08399935731792192,0.034242912601828,0.44975208295135577,111.20431880678063,0.3174537077093971,0,0.1474673374360828,0
real_20260626_143302_palletizer_005_part_2_refined_from_voxel005_easy,real_previous_registration,27,1726,0.15475416817808588,0.04960370745682749,0.8750016569556163,142.48668675744892,0.9799768159101416,0,0.04009483378515162,1
