sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
boxes_cylinder_partial_overlap_medium_3,partial_overlap,1,2678,0.03650081525608608,0.030852962259916853,0.8834448331795023,67.53474343067438,-0.17750205079306064,0,0.15035867825387675,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,2,1038,0.040506946679046134,0.04028780636482375,0.9568407447340144,48.07031947397747,0.11308249710061087,1,0.11245260969815192,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,5,1836,0.04629408415083903,0.04142601436755251,0.685553485939194,196.29955572838773,-0.7717082930650381,1,0.10048867206628814,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,7,728,0.09213690926709393,0.0846162371140449,0.6346038256263684,102.0886285267906,0.102021488305511,0,0.08281955705800938,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,9,3288,0.0709989780790315,0.0693208754987934,0.9993295185046339,78.4837040968044,-0.0013726824892223038,0,0.10059344837780504,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,10,1337,0.07671385969001403,0.06979239910041263,0.9723057669832973,34.520733247639576,0.03636760845662424,1,0.07764984000718904,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,11,1479,0.06333030140089686,0.045799515065348115,0.985209539539123,79.09217565628612,-0.5398317820780208,0,0.09785736226058732,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,12,2556,0.054988621083090355,0.04974678765576405,0.9994789826666061,64.64452616176862,0.17356852198722386,0,0.06873848791378578,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,13,122,0.033089505114242496,0.018760189102748535,0.8509914612488036,41.46871527675695,0.06762014045279005,0,0.09890543081196589,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,15,2450,0.01349043464576496,0.0025205010926568185,0.6769525469539659,60.492244992502556,0.042302334818942064,1,0.11813559786621237,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,17,459,0.04692941017588795,0.03609377460212338,0.04833429055554689,43.94636686125059,0.19110111522530876,1,0.12791990511298135,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,18,2063,0.04614436449894747,0.01614381210098731,0.34831191681810614,66.27474729141579,0.0030816648707423415,0,0.12762367971846547,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,19,1301,0.02309178760031108,0.020896581830950393,0.9540373343004216,42.28437428663562,-0.03774030234183879,1,0.0890172808036896,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,20,882,0.09773064328132967,0.09012915684946725,0.48157962958992134,75.99679305591306,-0.2761511008453233,0,0.014205327557684286,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,21,3065,0.08519471362009903,0.0786840919539471,0.9941431931718323,46.103814675311526,0.0800426243402898,0,0.05687070925436501,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,23,1191,0.08820928710534964,0.07988351975117954,0.9941329353901456,101.14340929568235,0.062343047867478366,0,0.11741551499293586,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,24,615,0.05388154387160718,0.0352898358907683,0.02364376890766401,73.48751331620636,0.25705904384885087,0,0.10865877264865235,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,27,272,0.10553392397869427,0.10456158161306835,0.9962147588366145,26.172219040288592,0.0,0,0.05827858164439053,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,31,2725,0.01753627789371433,0.003932190600976038,0.08022175027425532,57.91770148128839,0.30258529448253446,0,0.12272550721494208,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,32,3114,0.051580788742580735,0.03445111218369515,0.3721909229867887,60.800004678442804,0.3232727053018234,0,0.1873491434135181,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,35,784,0.03198715529018301,0.021511245208009275,0.5132201886323362,67.65534086833725,-0.10369823532980552,1,0.12526285384376223,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,40,2725,0.07648395898245246,0.07443810151986842,0.12149940072501549,53.11696910031936,-0.18292219678015684,0,0.17609784873326284,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,41,2402,0.03896150853622348,0.014695970660313412,0.9827119364519031,21.208753147685215,-0.16695191630728123,1,0.08019170665075673,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,49,193,0.06213764420461731,0.059424655453629294,0.9773798731221669,116.45611479289413,0.14458105381131964,1,0.09583647810804426,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,50,1412,0.06520837598352464,0.056483473980691756,0.9448274293897347,47.76687294349587,0.09231273657975787,0,0.07107760987680178,1
boxes_cylinder_partial_overlap_medium_3,partial_overlap,51,732,0.04567210690187199,0.04085956000369425,0.7492556751237629,76.17950519575712,-0.25131414256694673,0,0.12302420728074435,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,52,2658,0.060475590666962474,0.05676073317308758,0.9879847714212623,83.66241013689749,0.21819283378896953,1,0.13908243474821638,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,53,1601,0.08635199059139159,0.07118569449455064,0.5677014014165008,133.467988889997,-0.7954250421816533,0,0.18072567661395977,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,54,1326,0.05553325011234173,0.02030416647339634,0.6602519540437924,62.47333043777511,-0.23445037688754417,0,0.1734308582111566,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,55,461,0.08308088441584785,0.05227948720570085,0.9480885662539607,76.51729489546777,0.08486190213634091,0,0.1029327916838772,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,57,645,0.03958432178020998,0.03166342486720055,0.990557012261645,50.79945987647224,0.15150151935698405,1,0.11285863762624991,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,59,1333,0.061340629092889634,0.05997491603443644,0.9751353711959495,59.87792876128473,-0.3254221226570893,0,0.16891509759506693,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,60,1537,0.10283289106759025,0.10038812396265355,0.9488943191690409,129.4401030300062,-0.07696096113621136,0,0.1009192805044702,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,64,407,0.07192775928092855,0.023759984709310334,0.43003028058175885,94.42013088866217,-0.35282107732569823,0,0.16715674589931714,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,65,224,0.0251131919619239,0.019755023262410003,0.9956572741298181,107.96662786637168,0.22462367494648824,1,0.12341475832855164,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,66,1687,0.09275519019565072,0.08993038667935017,0.9980260728751671,57.69840379291745,0.21357386220308727,0,0.08560725412606879,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,69,513,0.008489541338907374,0.008241573904321939,0.8968642349090381,74.63000747692564,0.3452516712431431,1,0.106317433996892,0
boxes_cylinder_partial_overlap_medium_3,partial_overlap,71,495,0.04763460024711753,0.001179560462066462,0.26470095980141733,55.549632869779025,0.3052041122938624,0,0.16385469725481536,0
