sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
l_shape_partial_overlap_hard_mixed,partial_overlap,2,2132,0.13539321442229293,0.12526953943351765,0.99769357080388,43.66519239202512,0.09274195104937341,0,0.11635345017826274,0
l_shape_partial_overlap_hard_mixed,partial_overlap,3,1994,0.010839403707149595,0.0017141269498596426,0.9966983984223877,57.1789799974545,0.018634058565895624,1,0.02714305716504506,1
l_shape_partial_overlap_hard_mixed,partial_overlap,4,2915,0.04016204257924417,0.02938767744217039,0.9997139801412163,97.26730074671838,-0.3490902258336019,0,0.05297476962777384,1
l_shape_partial_overlap_hard_mixed,partial_overlap,7,2900,0.03225945062609868,0.023564526703576893,0.9959808891740656,65.14778883701301,0.07472348994597892,1,0.06356089523344387,1
l_shape_partial_overlap_hard_mixed,partial_overlap,8,560,0.027424238052672897,0.018403233500827006,0.9979923748233206,40.45693498223292,0.24244606955361991,0,0.053975440357344744,1
l_shape_partial_overlap_hard_mixed,partial_overlap,9,86,0.12595138391795718,0.11526548524161553,0.9849122740029733,83.83814230099043,0.018634058565895624,0,0.1080481393446139,0
l_shape_partial_overlap_hard_mixed,partial_overlap,11,470,0.03279410489517237,0.02618212832629237,0.9238561609442739,66.4434892969515,-0.0032379927399935,1,0.06862594464274165,1
l_shape_partial_overlap_hard_mixed,partial_overlap,12,2483,0.02766961220666024,0.0042239821336596955,0.9837472873762214,94.40482337638574,-0.014888601779472484,0,0.04013620147428816,1
l_shape_partial_overlap_hard_mixed,partial_overlap,13,383,0.011387883316768058,0.0048672233946469474,0.010010230297413741,50.34612780446301,-0.08097867528333662,1,0.07080873831039922,1
l_shape_partial_overlap_hard_mixed,partial_overlap,14,29,0.03851374045042533,0.03770185892765915,0.9247714093286994,41.24278046963275,-0.02480603262723977,1,0.01138988644408401,1
l_shape_partial_overlap_hard_mixed,partial_overlap,15,444,0.013378646183847836,0.004016855020807386,0.9544332393363634,51.048959041426514,-0.3307411535794032,1,0.04458671631281123,1
l_shape_partial_overlap_hard_mixed,partial_overlap,16,6,0.10577660823139905,0.10426475016245415,0.9989186910176646,53.62740928648738,0.27143358205714485,1,0.08337320438790587,0
l_shape_partial_overlap_hard_mixed,partial_overlap,17,992,0.05536177244807824,0.05323015780738898,0.985852868729433,68.04818428115425,-0.1484198622612682,0,0.14604238755798993,0
l_shape_partial_overlap_hard_mixed,partial_overlap,18,398,0.04278058176313109,0.03433586631490667,0.8887492512992985,74.93726985938737,-0.0018165285340566149,0,0.04085446026885314,1
l_shape_partial_overlap_hard_mixed,partial_overlap,19,34,0.027215915172244365,0.003984639849541604,0.9926021405025242,96.15441070835578,-0.32277301131112346,1,0.028636462793580803,1
l_shape_partial_overlap_hard_mixed,partial_overlap,20,2574,0.020560542226438824,0.020508575967485117,0.999572543460295,77.20507935020824,-0.03594199990841482,1,0.0393536983456871,1
l_shape_partial_overlap_hard_mixed,partial_overlap,21,177,0.03651416585031696,0.029432782324643907,0.9991205387364341,60.45468299497742,-0.21029529181514967,0,0.04077819900656946,1
l_shape_partial_overlap_hard_mixed,partial_overlap,22,2306,0.10553704520391606,0.06523534988808403,0.995080418429145,39.56159948546623,0.3440561491717612,0,0.065460050120286,1
l_shape_partial_overlap_hard_mixed,partial_overlap,23,2772,0.04742837954205549,0.04552053334233436,0.9982087398625921,58.47243673977419,-0.1484198512722791,1,0.12405264708731945,0
l_shape_partial_overlap_hard_mixed,partial_overlap,25,301,0.031399306077324086,0.028940859003880746,0.9932266956672888,31.55368190457619,0.08338152198261992,1,0.012386179914403444,1
l_shape_partial_overlap_hard_mixed,partial_overlap,27,912,0.04849631129985664,0.026515006555229093,0.9989029604878287,77.87317223744066,-0.02058660997205198,0,0.14297120887384276,0
l_shape_partial_overlap_hard_mixed,partial_overlap,28,1325,0.11268959367481703,0.11095951117836927,0.9907210163391044,67.75134067259208,-0.1484198312054339,0,0.08057030894736059,0
l_shape_partial_overlap_hard_mixed,partial_overlap,29,567,0.011921206751546337,0.0038305204410279334,0.9984322399732097,77.2677010855039,-0.053109757132217876,1,0.022533099951840184,1
l_shape_partial_overlap_hard_mixed,partial_overlap,30,2476,0.11489816222384261,0.11114927030574814,0.9933835409481703,65.00807091650617,0.462488589987177,0,0.08983363999435011,0
l_shape_partial_overlap_hard_mixed,partial_overlap,32,458,0.02544297141681109,0.024882127846116018,0.9934985349131745,70.7100781284679,-0.030636937054516686,1,0.0921944910981678,0
l_shape_partial_overlap_hard_mixed,partial_overlap,34,1429,0.0463441443053669,0.03412480979092547,0.92187997104746,88.27036221966391,0.056374345238246505,1,0.05861069103856526,1
l_shape_partial_overlap_hard_mixed,partial_overlap,36,2306,0.049736305069035584,0.04458434527844984,0.6413925921713384,70.48072355666316,0.3714551015881213,0,0.11657994206233033,0
l_shape_partial_overlap_hard_mixed,partial_overlap,37,661,0.041241211746684145,0.031147372362994218,0.756726829369198,29.336077992345114,-0.33766165849279217,1,0.08649825994284664,0
l_shape_partial_overlap_hard_mixed,partial_overlap,38,100,0.04984967374328122,0.04733982933887187,0.8241318064314822,99.97848766473008,-0.19720990976423833,1,0.07394975647140277,1
l_shape_partial_overlap_hard_mixed,partial_overlap,39,1110,0.07383599529593898,0.0732793981197483,0.9907223053498121,46.36595858655803,-0.07696096706212566,0,0.05581800524777166,1
l_shape_partial_overlap_hard_mixed,partial_overlap,40,2585,0.07916216425923649,0.07475682609571123,0.9996598149144147,37.64560104175026,-0.0794270598218667,0,0.0669868790711692,1
l_shape_partial_overlap_hard_mixed,partial_overlap,41,2536,0.04235824991270011,0.02928945984982966,0.9903582323707864,36.24126036694407,-0.3307411535794032,0,0.07256766703151002,1
l_shape_partial_overlap_hard_mixed,partial_overlap,42,1290,0.03586310391858039,0.02939626716493199,0.6103369293290296,92.09140711645732,-0.025817654597878572,0,0.08203480242625175,0
l_shape_partial_overlap_hard_mixed,partial_overlap,44,1971,0.06514072631307052,0.06005506405045329,0.975649946453964,64.28118194361073,-0.4446854622873813,0,0.05723520705260114,1
l_shape_partial_overlap_hard_mixed,partial_overlap,45,2738,0.08418578835117294,0.08326684105482474,0.5433231762754718,65.86704018403896,-0.11205225115914628,0,0.13633036218165626,0
l_shape_partial_overlap_hard_mixed,partial_overlap,46,2085,0.05358299965319715,0.04089101626161808,0.9825903388472106,73.60382106177306,0.27143358205714485,0,0.03369854172376164,1
l_shape_partial_overlap_hard_mixed,partial_overlap,48,1108,0.03008307070200291,0.0011824889422877728,0.9839978346176648,93.45758536893268,0.13926197705578844,1,0.042336271706045925,1
l_shape_partial_overlap_hard_mixed,partial_overlap,49,1445,0.037170629611654966,0.036364039364418496,0.998817775763635,41.91975150072163,-0.25964544518220545,0,0.020422786661796952,1
l_shape_partial_overlap_hard_mixed,partial_overlap,50,2405,0.03820961644595255,0.03049288179295442,0.9896773873915806,64.77926577614323,-0.25842074674742216,1,0.03523661359176021,1
l_shape_partial_overlap_hard_mixed,partial_overlap,51,1213,0.06090742944408904,0.04844946311858701,0.9955975294801277,64.23223829700756,-0.1039681180416598,0,0.14451589833392528,0
l_shape_partial_overlap_hard_mixed,partial_overlap,52,738,0.03231980094408925,0.02767586023695305,0.9984823969101756,34.738344713320124,0.05225065499036653,1,0.06394244715458539,1
l_shape_partial_overlap_hard_mixed,partial_overlap,53,2121,0.04599203021625758,0.04132588602826014,0.7536690815919769,58.890022143489546,0.0651540200882974,1,0.05897431530522615,1
l_shape_partial_overlap_hard_mixed,partial_overlap,54,603,0.1136279213634689,0.10880495775818513,0.9892890478908832,36.533774390993536,-0.10189986177791288,0,0.07361545969920714,1
l_shape_partial_overlap_hard_mixed,partial_overlap,55,1035,0.05833062634478026,0.05171181794791053,0.9529124488435249,54.77470638285724,-0.2662027583675507,0,0.1401094643285596,0
l_shape_partial_overlap_hard_mixed,partial_overlap,56,523,0.10352567625738675,0.10218293887745147,0.9389663800065318,79.77235898013049,0.040821952853630904,0,0.08257646502709338,0
l_shape_partial_overlap_hard_mixed,partial_overlap,57,925,0.10812543573413748,0.10541379096908451,0.9993007070764413,92.11017629149715,-0.199713023190418,0,0.028827760434189553,1
l_shape_partial_overlap_hard_mixed,partial_overlap,58,1541,0.038778744219571226,0.03505830134963103,0.983875542732525,26.3792505348754,-0.07431198351403495,1,0.00824601089255433,1
l_shape_partial_overlap_hard_mixed,partial_overlap,62,956,0.03612981737889467,0.008616524972119495,0.8914257472539351,41.095418764545144,-0.07696096706212566,0,0.10246422692992012,0
l_shape_partial_overlap_hard_mixed,partial_overlap,64,977,0.04698465006648049,0.041462773452821663,0.9941390711732697,41.90248444902705,-0.1484198671873671,0,0.0464457317299845,1
l_shape_partial_overlap_hard_mixed,partial_overlap,67,208,0.0912002502202426,0.09054853981266522,0.928921424985721,90.50842955040193,0.056374345238246505,0,0.0590689099715708,1
l_shape_partial_overlap_hard_mixed,partial_overlap,72,462,0.03943764153490163,0.03395737045047998,0.9564477364561008,87.23206755637115,-0.33563130402151864,0,0.08439492246532733,0
l_shape_partial_overlap_hard_mixed,partial_overlap,73,2926,0.09465289885487826,0.06850676020504778,0.9566032659077663,44.03196144761306,-0.008658051873563024,0,0.05439508839347052,1
l_shape_partial_overlap_hard_mixed,partial_overlap,74,705,0.02891266722334187,0.013069328557304097,0.9960147530833012,53.27987677525883,-0.10079189146655301,0,0.020283092496235628,1
