sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
wall_column_scene_change_medium_2,scene_change,8,1564,0.22469809022470877,0.21368446384064482,0.42573287851811337,105.37203955136904,0.43040364840983214,0,0.30050594148193693,0
wall_column_scene_change_medium_2,scene_change,11,593,0.39371572179287406,0.39364503331918577,0.02016946824826793,104.46568801855852,0.39976665449400073,0,0.4618359741399806,0
wall_column_scene_change_medium_2,scene_change,17,1564,0.2522966537528102,0.09246933796356265,0.9493709702289335,112.0017931838197,0.4970949739652701,0,0.3656477545554389,0
wall_column_scene_change_medium_2,scene_change,21,1003,0.31326254587530755,0.31222076930338516,0.4267062670460754,103.31297586467463,0.27625313524906,0,0.378778136245562,0
wall_column_scene_change_medium_2,scene_change,25,3802,0.44306759988599526,0.1701172674486677,0.8690072215302066,106.81133861415846,0.29832015202972834,0,0.5533931491728624,0
wall_column_scene_change_medium_2,scene_change,26,593,0.4336483715917,0.3400178547124293,0.5350336007202411,81.46775467780029,0.43898733380115745,0,0.5346068013116395,0
wall_column_scene_change_medium_2,scene_change,27,766,0.19881723268030185,0.14653923663837154,0.7837301275319084,141.67295493724234,0.5035257674388472,0,0.292523878512496,0
wall_column_scene_change_medium_2,scene_change,32,1003,0.3383903827428895,0.3382208179237481,0.33835157498161716,101.66814104350075,0.20479422746099615,0,0.3966735368879466,0
wall_column_scene_change_medium_2,scene_change,58,593,0.4061703425242332,0.38699517716969867,0.2609202437878241,107.40195675156724,0.271933402984003,0,0.4936890130328189,0
wall_column_scene_change_medium_2,scene_change,65,3802,0.17559420037094403,0.08509402395761981,0.9057975195582966,90.77306773733966,0.21130885837335212,0,0.2846768810538509,0
wall_column_scene_change_medium_2,scene_change,67,593,0.3286127878719243,0.32267699486535156,0.38224873305379253,85.28525425081779,0.35894469664037926,0,0.3888902296411322,0
wall_column_scene_change_medium_2,scene_change,71,1003,0.2787117223063374,0.23712765633200072,0.34254107598739303,111.16360391855558,0.46430523670282886,0,0.38000716442115484,0
wall_column_scene_change_medium_2,scene_change,83,2910,0.27378071330063214,0.2570954222664944,0.2889513816031428,107.17940902059598,0.2671372841110898,0,0.3391508816537825,0
wall_column_scene_change_medium_2,scene_change,88,593,0.40722213149702796,0.3978337251910181,0.0898425189989781,106.36334222659168,0.35894469664037926,0,0.4575820862319261,0
wall_column_scene_change_medium_2,scene_change,91,3802,0.3352904047694975,0.12852097709881916,0.8886857742468847,95.04836970944282,0.21130885837335212,0,0.444546437111763,0
wall_column_scene_change_medium_2,scene_change,96,766,0.2183769634009513,0.14668388947742647,0.8337070568190466,128.48159215237925,0.5776336791530579,0,0.31506219365992655,0
wall_column_scene_change_medium_2,scene_change,102,593,0.2876080789993104,0.28631664864251355,0.2758453035398924,92.14502394041709,0.271933402984003,0,0.36097251225018984,0
wall_column_scene_change_medium_2,scene_change,111,1003,0.19518534734288787,0.12816861747077046,0.6449871604269277,122.00940099528408,0.20479422746099615,0,0.3071828704380827,0
wall_column_scene_change_medium_2,scene_change,125,1003,0.3387245554774177,0.26238526733147766,0.24282402041760043,116.24397911190361,0.3746931369416745,0,0.4461227059960641,0
wall_column_scene_change_medium_2,scene_change,129,766,0.28499629662671633,0.2680932056491331,0.32119928433703687,108.78113668863128,0.5412660640826888,0,0.3547067195234241,0
