sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
box_sphere_scene_change_medium_2,scene_change,0,524,0.03276844586437383,0.030124554557268462,0.13342777888265211,104.2470938804921,0.42073227801695084,0,0.11444254070016928,0
box_sphere_scene_change_medium_2,scene_change,1,1580,0.08586334822681183,0.08312099099684865,0.7331181581815003,171.95204495924125,0.758714834112951,0,0.09294431091982809,0
box_sphere_scene_change_medium_2,scene_change,5,882,0.30785342558362555,0.30599267496156635,0.9728626892968193,124.9223037606093,0.10738264314398677,0,0.38924705056004355,0
box_sphere_scene_change_medium_2,scene_change,6,713,0.22766510201029705,0.21642672030861013,0.12457290426438421,125.99782838235136,-0.13530528352608348,0,0.2951005443524622,0
box_sphere_scene_change_medium_2,scene_change,9,1369,0.2512270376321935,0.24965069340218662,0.2516070401470004,279.21579463598556,0.18962067832335827,0,0.32408195328197104,0
box_sphere_scene_change_medium_2,scene_change,12,2102,0.2933633578082315,0.28925958077939884,0.34860609329686876,329.7918788904304,0.033616570394992974,0,0.3624638806487982,0
box_sphere_scene_change_medium_2,scene_change,13,3280,0.19272442277628413,0.19004292747048523,0.2562582180529859,140.16058236786014,-0.1306863267357768,0,0.2419745532620398,0
box_sphere_scene_change_medium_2,scene_change,14,1842,0.36780544828894235,0.35585404429285156,0.8059253649188777,120.6698322122656,-0.20214523452384078,0,0.43494457085788585,0
box_sphere_scene_change_medium_2,scene_change,16,2602,0.08426998964717551,0.08108325226486529,0.24000396383696102,223.7260525570828,0.18125245764439313,0,0.15384123640751238,0
box_sphere_scene_change_medium_2,scene_change,20,2419,0.25572946852884193,0.11970962149468739,0.8201392069012808,68.88320817565858,0.08887921151711367,0,0.3381431114253932,0
box_sphere_scene_change_medium_2,scene_change,23,2419,0.20973151158370198,0.08666133799341919,0.7022211321256076,102.78122104914526,-0.08701129365637626,0,0.2989675824905636,0
box_sphere_scene_change_medium_2,scene_change,24,2185,0.05623838095832784,0.05613158644789467,0.033170604882105825,161.210490913652,0.3254221226570893,0,0.12427140306061978,0
box_sphere_scene_change_medium_2,scene_change,28,406,0.08856168072971472,0.07985155135999891,0.7175228371257825,283.0014459817986,0.8625646968042037,0,0.0466798884117839,1
box_sphere_scene_change_medium_2,scene_change,29,22,0.16161143096040206,0.08869887276935697,0.6791337151790162,104.5048849599262,0.6712744334446781,0,0.2662024473372642,0
box_sphere_scene_change_medium_2,scene_change,30,520,0.21287682438140068,0.21143169200753156,0.19240189039598238,155.04879138972422,0.4390812845641513,0,0.2918436578623912,0
box_sphere_scene_change_medium_2,scene_change,31,2732,0.05428348006958001,0.039993861425939414,0.5576777818291914,81.23731657526882,0.31845354361864603,0,0.15267618795590188,0
box_sphere_scene_change_medium_2,scene_change,32,1501,0.28053496249646226,0.2717745969194776,0.5077703027092682,59.09606375124851,0.23841084395795448,0,0.33081313836379284,0
box_sphere_scene_change_medium_2,scene_change,35,406,0.0848683999647741,0.08465868260050423,0.6059716130984232,283.43848349326277,0.8261970698290879,0,0.08806393130762265,0
box_sphere_scene_change_medium_2,scene_change,40,252,0.027038166669778558,0.019642117410733222,0.4780980186413857,91.88608618182073,0.6337232907017487,1,0.11960581800444516,0
box_sphere_scene_change_medium_2,scene_change,43,2808,0.29380853891923353,0.28810968963363665,0.8579842484936825,151.96755244155182,0.12062786874111314,0,0.3631927674733935,0
box_sphere_scene_change_medium_2,scene_change,44,685,0.3118448998630411,0.22746945081445447,0.982711305825156,75.83257806070785,0.05608942379393348,0,0.3868020893328049,0
box_sphere_scene_change_medium_2,scene_change,45,406,0.1023545570249431,0.09953411810858204,0.6412441564523185,290.05557784414765,0.8261970698290879,0,0.07132550216771384,1
box_sphere_scene_change_medium_2,scene_change,48,181,0.16067841379702327,0.1588986970032944,0.20480543589303668,301.48870423998346,0.3670280037016042,0,0.23491372467352237,0
box_sphere_scene_change_medium_2,scene_change,52,1864,0.32777900673378013,0.3197499386094909,0.5739876775017703,59.462219569864324,0.015267458797466623,0,0.3804332605121,0
