sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
box_sphere_static_noise_hard_mixed,static_noise,3,510,0.10703647470005921,0.10510157535703826,0.9991273059975437,90.87075337871255,-0.3295725847497409,0,0.10646869613358695,0
box_sphere_static_noise_hard_mixed,static_noise,7,2486,0.06211605231086618,0.061207643637314166,0.9995571640884607,93.62053454303066,-0.10989552049662601,1,0.0775132259297177,1
box_sphere_static_noise_hard_mixed,static_noise,8,1217,0.035896462153166796,0.035797004459208845,0.1163213655893765,40.08392344094052,0.12921163952604883,1,0.10641917164133993,0
box_sphere_static_noise_hard_mixed,static_noise,13,2758,0.11298413842644425,0.10045415468956481,0.999114743704717,100.58043564014301,0.3542424935757233,0,0.12685470353389566,0
box_sphere_static_noise_hard_mixed,static_noise,17,2046,0.10227305973701616,0.10192240252459196,0.9993725390406017,72.54129771918251,0.06474746942419869,1,0.08149694515333465,0
box_sphere_static_noise_hard_mixed,static_noise,19,41,0.055806914424098436,0.05121702541288801,0.9857169774080928,65.37778008685663,0.1466033162973087,0,0.11482165953946843,0
box_sphere_static_noise_hard_mixed,static_noise,20,2799,0.10464241253750561,0.10411476619032907,0.9994007070537511,76.29807543978839,0.10738264314398677,0,0.09801763541595569,0
box_sphere_static_noise_hard_mixed,static_noise,24,1444,0.07902913721959516,0.07340450446675233,0.9988806436441233,95.5285703471613,0.10738264314398677,1,0.09336526786097,0
box_sphere_static_noise_hard_mixed,static_noise,26,761,0.12339826874186674,0.12003344820571737,0.9957058678169778,91.46541439456004,0.1466033162973087,0,0.1139009138730766,0
box_sphere_static_noise_hard_mixed,static_noise,27,2114,0.07289515792881021,0.07044271145586807,0.9995971927007103,95.85326269150545,0.04651996801589379,0,0.10397842874505625,0
box_sphere_static_noise_hard_mixed,static_noise,28,1702,0.06952698715563584,0.06901918206507947,0.9980505652108929,120.58251053562101,0.2384107901118941,0,0.12573324895416102,0
box_sphere_static_noise_hard_mixed,static_noise,32,3051,0.0556294033635528,0.038374197197711526,0.934558180588842,67.43143539868262,-0.0929460575644219,1,0.1461704901257411,0
box_sphere_static_noise_hard_mixed,static_noise,35,3242,0.05797856297819129,0.052116778323478795,0.9882829408886594,119.52576222000157,0.45198455231522033,0,0.09011111940670304,0
box_sphere_static_noise_hard_mixed,static_noise,37,3020,0.05818997436288879,0.04440715316691949,0.9966129535517523,42.5458939867927,0.08426025896174034,0,0.10054963771582974,0
box_sphere_static_noise_hard_mixed,static_noise,39,180,0.09178796942135345,0.07756663402673263,0.998923693732388,69.27942375638612,-0.08004262434028976,0,0.11978648590574094,0
box_sphere_static_noise_hard_mixed,static_noise,40,596,0.060066923807505994,0.05163496017774397,0.9087741898692346,63.66181732697273,-0.11826378239865744,1,0.14978077129075207,0
box_sphere_static_noise_hard_mixed,static_noise,41,2650,0.03239896732639802,0.007567256834038503,0.7383625620859927,120.93097814011679,-0.129313639871308,1,0.11955832609913615,0
box_sphere_static_noise_hard_mixed,static_noise,42,101,0.05277399346556757,0.048127532004265006,0.9449746704612549,55.88900547653124,-0.211505621937798,1,0.12004287869851128,0
box_sphere_static_noise_hard_mixed,static_noise,45,3299,0.09404956878922384,0.09259152283845996,0.999943233842913,65.85275690967256,0.02400112463962012,0,0.0973523371840635,0
box_sphere_static_noise_hard_mixed,static_noise,47,3305,0.052168769115868076,0.04973804683327965,0.9991484729797948,72.94831426815729,-0.211505621937798,0,0.10336746197860637,0
box_sphere_static_noise_hard_mixed,static_noise,48,2855,0.10491301355939636,0.10067730131095086,0.9992520532420238,102.95884181219613,0.22071121702252808,0,0.05654855303868148,1
box_sphere_static_noise_hard_mixed,static_noise,49,1769,0.09539184273494418,0.09443911621362565,0.9998588939791048,86.43886217005475,-0.24709655515744408,0,0.09049804061684005,0
box_sphere_static_noise_hard_mixed,static_noise,53,2835,0.08397431216557931,0.06815543106468323,0.9911351607359299,86.48717531349786,-0.211505621937798,0,0.09928050284134633,0
box_sphere_static_noise_hard_mixed,static_noise,55,1766,0.07057305768670358,0.043926136137736715,0.9247742111504993,40.89856045516652,0.20450926832124405,0,0.16085813139520394,0
box_sphere_static_noise_hard_mixed,static_noise,57,3225,0.10141185467298745,0.09814922179854496,0.9997762541774395,44.817931628750515,0.1206278488998859,0,0.09867850645545267,0
box_sphere_static_noise_hard_mixed,static_noise,58,3379,0.11466436116011253,0.11323690265025492,0.9995035428358783,102.08969539446755,0.1466033162973087,0,0.07642033275253725,1
box_sphere_static_noise_hard_mixed,static_noise,62,2901,0.04761869392149028,0.03390700698326813,0.906355749949169,70.33279821422299,-0.1306863267357768,1,0.10268995447331611,0
box_sphere_static_noise_hard_mixed,static_noise,66,3313,0.04931554711743411,0.048730711032365766,0.9989437639846473,141.48254928133667,-0.08367239224593737,1,0.08562742471518617,0
box_sphere_static_noise_hard_mixed,static_noise,67,2702,0.0781942501227711,0.07197481004582897,0.9951891814379332,76.20531758046727,-0.30520416985865156,1,0.07849449804309121,1
box_sphere_static_noise_hard_mixed,static_noise,68,1875,0.052817713263388605,0.04554040381394909,0.9850770260117476,36.78775160942088,0.14802684986470221,1,0.12565312506785187,0
box_sphere_static_noise_hard_mixed,static_noise,71,796,0.10190646795544855,0.10111735250084412,0.8546003670103166,88.70071957852294,-0.3068156835604513,0,0.18888251224135422,0
box_sphere_static_noise_hard_mixed,static_noise,72,2625,0.10470795410681161,0.09830216401819566,0.9927710338688552,55.703195795514006,0.20763917727841455,0,0.10628503886799866,0
box_sphere_static_noise_hard_mixed,static_noise,79,1629,0.06613128008584732,0.0596717645976731,0.9722403091214822,91.48996010109359,-0.3212044668716548,0,0.10484839143410059,0
box_sphere_static_noise_hard_mixed,static_noise,86,3048,0.10487859089856773,0.09366801586463527,0.9960999885664978,84.58164885623576,-0.12783325150999786,1,0.029516589101546264,1
box_sphere_static_noise_hard_mixed,static_noise,88,1593,0.06394347134387994,0.06236013428731815,0.8557661510094162,54.66814649495208,-0.20961348531406487,0,0.09869493332688407,0
box_sphere_static_noise_hard_mixed,static_noise,89,1285,0.07457740857239396,0.056583500502996716,0.949449737238506,69.73154544757324,-0.16705391075030407,1,0.12938429589273887,0
box_sphere_static_noise_hard_mixed,static_noise,91,405,0.0750714341162759,0.06420936604911955,0.9997845697926974,74.14148450169523,0.07806828158248696,0,0.08046193695310631,0
box_sphere_static_noise_hard_mixed,static_noise,92,635,0.06063768061291703,0.0568063338540894,0.9865105334700212,98.45425653330962,-0.03352265632439591,1,0.086838143812934,0
box_sphere_static_noise_hard_mixed,static_noise,94,1594,0.019141304058557906,0.0020384350608328517,0.7718858744705803,91.3541885934729,-0.26236396446783583,1,0.10032724569312465,0
box_sphere_static_noise_hard_mixed,static_noise,97,144,0.10052862950788868,0.09632885670261186,0.9991448809918076,71.35924544130214,0.15139945327379714,0,0.08242717220928675,0
box_sphere_static_noise_hard_mixed,static_noise,98,932,0.06437169506812754,0.06337885311876765,0.9998492159033493,70.41505796535859,0.1048794939158926,1,0.08940000280554716,0
box_sphere_static_noise_hard_mixed,static_noise,99,170,0.07369693032210166,0.07244381163584553,0.9984755054220094,126.1506332031039,-0.2411618425313652,0,0.08353799267434373,0
box_sphere_static_noise_hard_mixed,static_noise,101,1997,0.09504677740758168,0.09488176377468897,0.9998737266234601,128.37195889665767,0.022187894860438023,0,0.0861541472242408,0
box_sphere_static_noise_hard_mixed,static_noise,102,104,0.11580262013428311,0.10924815739049551,0.9141980520109292,103.56361735293397,-0.25043544316768634,0,0.13472116774742496,0
box_sphere_static_noise_hard_mixed,static_noise,103,2047,0.07257735280714467,0.06400213139598585,0.9991685874593667,85.7281228544881,-0.1157606481705271,0,0.09333337239100221,0
box_sphere_static_noise_hard_mixed,static_noise,110,983,0.08083492043570681,0.07461918084020218,0.9991325397709325,76.9849997661686,0.02400112463962012,1,0.13491058276539464,0
box_sphere_static_noise_hard_mixed,static_noise,112,3130,0.05849864120944442,0.05650999969143249,0.9997332490340183,63.962828139354166,0.033616570394992974,1,0.08456038496440291,0
box_sphere_static_noise_hard_mixed,static_noise,114,2580,0.0409294003790067,0.02349336282700386,0.9606384343477739,52.75147022895248,-0.16705391075030407,1,0.10705898190960737,0
box_sphere_static_noise_hard_mixed,static_noise,119,2005,0.03880460349357854,0.016981685698536215,0.6850307941085282,59.57410580165186,-0.20214523452384078,1,0.12959157418208136,0
box_sphere_static_noise_hard_mixed,static_noise,121,2057,0.08582149742914154,0.08133385982271846,0.9997943925000286,76.92108121437288,-0.1670539308171544,1,0.10935658416238496,0
box_sphere_static_noise_hard_mixed,static_noise,122,754,0.04300963869392643,0.04148611634803958,0.9982271857961279,71.80607949468025,0.02965618163260386,1,0.08734278323166095,0
box_sphere_static_noise_hard_mixed,static_noise,124,622,0.0802653351904979,0.07700432225488246,0.999480679235646,105.28770697709726,-0.16705392466331975,1,0.07436377572722251,1
box_sphere_static_noise_hard_mixed,static_noise,126,2634,0.11261617722412505,0.10446802443346077,0.9975078325150663,108.26599918007103,0.18434360724315527,0,0.09740850686986989,0
box_sphere_static_noise_hard_mixed,static_noise,127,1372,0.13524856378439126,0.12784354979564844,0.9987740901540929,139.29517360844375,-0.11826378239865744,0,0.015535753867488938,1
box_sphere_static_noise_hard_mixed,static_noise,129,1852,0.10465390925764999,0.09846017810231635,0.9323571799927584,32.233267190364394,-0.2135738622030872,0,0.056831521882934784,1
