sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
l_shape_static_noise_medium_3,static_noise,1,2306,0.022681372864840538,0.000983344902027903,0.6716913440184935,56.188837732355736,0.1968260399667433,1,0.13863376227568455,0
l_shape_static_noise_medium_3,static_noise,2,2943,0.05312090083019322,0.0445173374992163,0.9735140718303049,96.45407291159016,0.20944448199734123,0,0.11526629342246165,0
l_shape_static_noise_medium_3,static_noise,3,2492,0.08438692120710761,0.08238608614955596,0.012021039989096927,61.67875609428894,-0.47434157102924096,0,0.18186725589381325,0
l_shape_static_noise_medium_3,static_noise,6,2549,0.049232382943162595,0.032981604285056865,0.8444985756895073,65.5222152665875,0.009273626751895313,0,0.11395495391557958,0
l_shape_static_noise_medium_3,static_noise,7,833,0.030220208694707807,0.02593970572655957,0.8836482614056314,170.77189513800943,0.3285038077129832,1,0.11014699839864267,0
l_shape_static_noise_medium_3,static_noise,8,771,0.043099669517492424,0.023214616241220346,0.3236034904025106,39.26130887303808,0.14618238425226418,1,0.11703904548737563,0
l_shape_static_noise_medium_3,static_noise,11,365,0.04095991330196551,0.018984717823440047,0.7489929156847925,57.40777318895569,-0.1688984121375814,0,0.09295598060607824,0
l_shape_static_noise_medium_3,static_noise,12,2182,0.08986207817078763,0.08938549275863227,0.9997270748931971,68.26819327239798,0.14903540608376617,1,0.07153504096120221,1
l_shape_static_noise_medium_3,static_noise,17,409,0.006381202773589105,0.004636695274962367,0.8180121351472318,86.54009840243894,0.02482163047371518,1,0.09614098541621341,0
l_shape_static_noise_medium_3,static_noise,19,1255,0.10171554359949309,0.10145264486014584,0.9992790654419977,39.61679522923097,0.5372584478634889,0,0.0790425620207051,1
l_shape_static_noise_medium_3,static_noise,20,1335,0.058103477341392956,0.04744660768537498,0.9994656002516654,83.4981235901097,0.1202860167518799,0,0.07192888981284251,1
l_shape_static_noise_medium_3,static_noise,22,2766,0.1092570895106763,0.10477724137030142,0.9852745305238045,38.405044704859634,-0.018018490351175896,0,0.06804052811874534,1
l_shape_static_noise_medium_3,static_noise,26,164,0.10556130530946246,0.10156584931506568,0.9999701013460239,49.59350194380022,0.4964364950098579,0,0.06249058969420607,1
l_shape_static_noise_medium_3,static_noise,32,2492,0.03626041509117848,0.02391374583662431,0.19126601389657066,62.289004402637765,0.0537253597291526,1,0.08846099933753479,0
l_shape_static_noise_medium_3,static_noise,33,2933,0.0333763600620671,0.005175917233428132,0.9089539621133089,100.87350831362728,-0.03922067469178065,1,0.06109048733021408,1
l_shape_static_noise_medium_3,static_noise,34,1965,0.08950852470613498,0.07484234063088879,0.9993894725000628,114.51603349231608,-0.2851785080238018,0,0.15188500475426842,0
l_shape_static_noise_medium_3,static_noise,35,756,0.06536073956982225,0.044827497424398316,0.9964303322292432,41.633858637192894,0.10981473600736072,0,0.11355851688963395,0
l_shape_static_noise_medium_3,static_noise,36,1022,0.07496503486021747,0.0636178523832917,0.9999232280588556,73.17943819450139,0.10981473600736072,0,0.11191245577772375,0
l_shape_static_noise_medium_3,static_noise,37,173,0.04236081480417369,0.03916849586772618,0.6523354598709159,75.67330431162189,-0.3013806655786266,1,0.07038351740772622,1
l_shape_static_noise_medium_3,static_noise,39,511,0.032074442241873405,0.023849479846324732,0.1616379618393099,73.27399112473333,-0.010674523995771203,1,0.14341037112718166,0
