sample_id,scenario,source_index,target_index,distance_T0,point_to_plane_residual,normal_dot_abs,fpfh_distance,log_normalized_density_ratio,is_mutual_nn,label_distance,target_weight
boxes_cylinder_partial_overlap_medium_2,partial_overlap,1,2363,0.073034097498316,0.046651397320083735,0.4220372953154624,46.42373938218937,-0.03774027798291337,0,0.10860745201642705,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,2,484,0.03470120556563018,0.020356111758463878,0.9244501057758764,36.39493759849744,0.29076355676708193,1,0.0876992446159661,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,5,5,0.15790945801236178,0.15456987497225963,0.8960909592614057,133.15004293649872,-0.7308863418780703,0,0.01949432150843381,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,6,382,0.0491294617940588,0.044452008087429704,0.9634731667575691,59.283674216610606,0.22462376212580565,0,0.07477391377934622,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,7,2012,0.02426893201769034,0.01581599427921086,0.9095251357731318,78.22289335850827,-0.16034247616232483,1,0.1246665741133361,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,8,8,0.14858670391105464,0.1470791310884899,0.9577271443453421,97.84240043973415,-0.34002074205589133,0,0.01785326956990589,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,9,1924,0.10237741013372009,0.09866549966776322,0.9987820096561713,83.10804169314329,0.07558828160994605,0,0.06906549861289978,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,11,2694,0.052787894613651944,0.035728987303452385,0.9320464276481125,64.89368152855147,-0.3987532874863005,1,0.11154180880501734,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,12,2322,0.0513335755891579,0.04199573143196918,0.9965930416707381,79.34975970864485,0.01104982190088913,1,0.0996075157063839,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,18,484,0.05733614323913664,0.05114896568573449,0.8499104889165415,35.371697627568516,0.29076355676708193,0,0.09951890815663529,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,19,1921,0.06235274612629944,0.056137813221939836,0.08029596981501588,69.78164561360265,0.12931366110929435,0,0.13819162011944758,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,20,1085,0.12567521989295324,0.1172337736933817,0.649776590271797,88.18036498609489,0.00148038363197431,0,0.06697802539458973,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,22,216,0.07162129819458934,0.06182728780002317,0.9715038565318133,38.29519306961772,0.16705390284518254,0,0.06010544995854837,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,24,1071,0.031153972678916828,0.015825311116258647,0.9573132324446034,52.02051584614084,0.02821762336795423,1,0.10541355775063167,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,26,2112,0.08807569718392466,0.08746741931794122,0.9325769739651786,58.52498427871361,0.4730848291169458,0,0.07562158062421716,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,29,24,0.0958982621436131,0.08132729669636835,0.9950356621939167,24.67454486307964,-0.0059916246279484164,0,0.015564789099804752,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,30,497,0.031862741552962155,0.02029157721201647,0.8801170114612796,37.51174017355311,-0.1918908506673773,1,0.11648725247031404,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,32,2271,0.04473481104865936,0.03759433562414221,0.9928258517904514,44.83993254777809,-0.03774029767984098,1,0.1129393868226074,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,34,1208,0.08852182576131315,0.03365671696496684,0.7707054393966482,54.20821200063361,-0.2695416646791391,0,0.06755050622137289,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,35,1634,0.05935710147867269,0.0500187659190673,0.9012776417355423,44.097225609044365,0.05756981545786429,0,0.06965481773382759,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,38,522,0.06294593308235731,0.06267754447743133,0.9969000276714807,86.26841688993191,0.22462367494648824,0,0.11054926100233609,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,39,2249,0.0455332008650158,0.04194750179964993,0.998306722079794,56.296161404029135,0.19587427977790894,0,0.13688474106417636,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,41,2098,0.06979675918656783,0.0695818676904822,0.22886283869630708,43.94440574650971,-0.22579237130860424,0,0.16862651385183294,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,42,2532,0.044322112352034086,0.01271502577030872,0.9928345245467549,32.08627190201075,-0.0059916246279484164,0,0.06297852853880898,1
boxes_cylinder_partial_overlap_medium_2,partial_overlap,43,2949,0.06648198423962615,0.059481542490022785,0.8810898479959038,85.2953719059561,0.0194180711512304,0,0.10810579401866072,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,44,11,0.07459307987108103,0.04992078259259938,0.9813745743768233,150.2945435804177,0.3136571904344252,0,0.16172720805602372,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,45,3237,0.035458897442531,0.030328269256732963,0.906683648666353,57.831137004898885,0.19406108667438293,1,0.09005468274405098,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,46,474,0.06389437562861867,0.0623822941519181,0.9907440640362838,84.0330664784456,0.40051417391651567,0,0.13320490981099897,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,49,1593,0.04805560070483285,0.04320795744921418,0.9743149918130711,56.334642539965785,0.0957909515465711,1,0.10954779178405386,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,50,1438,0.10217938871358073,0.09853787504332562,0.5475310000408621,42.958518732337836,0.17932404791287163,0,0.10778929015593586,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,52,1853,0.03273274429665706,0.027085486769999677,0.6526819033081368,110.85796536768021,0.3052041122938624,0,0.10711382651790842,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,54,765,0.03002989804311244,0.002307543594414657,0.9009996043301853,63.26436760082113,0.45869587510226584,1,0.09769305842906961,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,57,355,0.030983237695263403,0.006654962595083195,0.642321455581708,72.34767196456579,0.11067956817001631,0,0.11759549104635618,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,58,1376,0.08049264813892659,0.07713957588129357,0.9726121825269176,51.57448910404641,-0.13305033960556667,1,0.08794888572446272,0
boxes_cylinder_partial_overlap_medium_2,partial_overlap,59,185,0.0702742787926227,0.0123030828783167,0.7915438701346061,86.01628813618841,-0.03774029094584646,0,0.12450308766915281,0
